delta_proxy,delta_true,displayed,environment_id,reversal
0.0711957439292995,0.002524916147318229,True,performative_control,False
-0.034291713014859115,-0.007516856747514428,False,performative_control,False
0.06051836679226619,0.002994496700158611,False,performative_control,False
0.03473074934433967,0.0025714798135085815,True,performative_control,False
-0.03691122415880227,-0.008156897174114275,False,performative_control,False
-0.021469420243589832,-0.00400739584242088,False,performative_control,False
0.010959380508320626,0.0011071560583739981,True,performative_control,False
0.06319817258421634,0.0038532328361857715,False,performative_control,False
-0.0030525312934872595,0.00032590172295202113,False,performative_control,False
-0.061083698074624715,-0.015717925184630416,True,performative_control,False
0.0023375616242769515,0.0003746649582832551,False,performative_control,False
0.024601929362373265,0.002794711608347794,False,performative_control,False
0.09261943339745404,0.0004600843135551258,True,performative_control,False
0.10992455670089218,-0.002847738265298022,False,performative_control,True
0.0034219873013672797,0.0011605567184454213,False,performative_control,False
0.05574109082457446,0.0030889206194465446,True,performative_control,False
-0.07994953624533735,-0.020630288592655227,False,performative_control,False
-0.07904767623673059,-0.02090785394896666,False,performative_control,False
-0.0401381410945042,-0.007609156934072547,True,performative_control,False
-0.16796983665599466,-0.06482587702697953,False,performative_control,False
-0.0070073661503721185,-0.0010371957643762475,False,performative_control,False
-0.13655475181237384,-0.047247711947749016,True,performative_control,False
0.045728049943256854,0.003916801377354284,False,performative_control,False
-0.026330911039179117,-0.005920660067293998,False,performative_control,False
0.09033313434318752,-0.0009971267840008513,True,performative_control,True
-0.036454919865399005,-0.0067542473255469415,False,performative_control,False
-0.07064850095847885,-0.017670131161168473,False,performative_control,False
-0.08977155326459824,-0.023776702000497696,True,performative_control,False
0.011782564691528163,0.002418006119327798,False,performative_control,False
-0.056442686675742204,-0.011761228527950363,False,performative_control,False
0.03409819968676214,0.0021266216406492233,True,performative_control,False
-0.14805260307079984,-0.05086643929059123,False,performative_control,False
-0.07822029919822798,-0.018611583135262483,False,performative_control,False
-0.008601400625647182,0.0005528753057031099,True,performative_control,False
-0.00469558445053464,-0.0010514220763755966,False,performative_control,False
0.05138185814889734,-0.0001300013741822037,False,performative_control,True
-0.02716149502038767,-0.0026358089284716224,True,performative_control,False
0.08553297507580632,-0.0021618119530533164,False,performative_control,True
0.045939832399924996,0.0017331256951657603,False,performative_control,False
-0.00854498501215517,-0.0017026750778125765,True,performative_control,False
-0.0005768517583704114,0.0001239774552641293,False,performative_control,False
0.1370429798179844,-0.01295706884967468,False,performative_control,True
-0.08403563182506146,-0.02215297846358391,True,performative_control,False
-0.0942049702679631,-0.026109370202553134,False,performative_control,False
-0.06894258387457397,-0.01800869512783168,False,performative_control,False
0.1820372008886531,-0.032413194985091376,True,performative_control,True
-0.030555146482322326,-0.005965646818765102,False,performative_control,False
0.031130069301954943,0.003781681149922028,False,performative_control,False
-0.038453418936739425,-0.00917855844109669,True,performative_control,False
-0.07427931380921698,-0.017155204165397342,False,performative_control,False
0.05828642999121131,0.0032624519307853928,False,performative_control,False
-0.08309517975196107,-0.02309028458410947,True,performative_control,False
-0.07299650123687346,-0.019781261425842134,False,performative_control,False
-0.025989844771724224,-0.004527791597790404,False,performative_control,False
0.02483417002574756,0.0035681231926384394,True,performative_control,False
0.014095296750590292,0.0034885941277446875,False,performative_control,False
-0.19749852639247342,-0.08172671900629833,False,performative_control,False
-0.04799097071821279,-0.010389210487723288,True,performative_control,False
-0.05190745827063187,-0.010609531198190358,False,performative_control,False
0.031876003291397115,0.003999758209533827,False,performative_control,False
0.059371563102938396,0.002617058792635518,True,performative_control,False
-0.06537002715499057,-0.01543110168129505,False,performative_control,False
0.002794705911688622,0.0012726505591418857,False,performative_control,False
0.06917314870997787,0.003301175391054456,True,performative_control,False
0.04076115967063454,0.0036950971738922977,False,performative_control,False
-0.11386480814203945,-0.03599942198792935,False,performative_control,False
0.04517598226736996,0.0034357456519485685,True,performative_control,False
0.04845378134608297,0.004568776102351596,False,performative_control,False
0.0018909664650538227,0.0004147525674252084,False,performative_control,False
0.012457083410534198,0.0010809105513186201,True,performative_control,False
-0.1560184928750442,-0.05966740588469299,False,performative_control,False
-0.02206108525490791,-0.004983029155473356,False,performative_control,False
-0.04105066235467747,-0.00810241086953259,True,performative_control,False
-0.07491657431404641,-0.01806215084036958,False,performative_control,False
0.11807426240394187,-0.007866424128438326,False,performative_control,True
-0.0289953270106873,-0.005419832270488922,True,performative_control,False
0.0113521074508951,0.0013856023709842846,False,performative_control,False
-0.1270085931607583,-0.04292869561020854,False,performative_control,False
-0.05204786688130031,-0.013151172283239948,True,performative_control,False
0.018514503720518827,0.0028535356095746867,False,performative_control,False
-0.07305594988894487,-0.019903143144669788,False,performative_control,False
-0.0006862509536754713,-0.0011592029674120097,True,performative_control,False
-0.13229050639024809,-0.043304187893534546,False,performative_control,False
0.02836693055336925,0.0028345598920190285,False,performative_control,False
0.040915795234088226,0.0028443807886491534,True,performative_control,False
0.03947739309209414,0.0030471429976214326,False,performative_control,False
0.1444797573308415,-0.015563793712803975,False,performative_control,True
-0.08845694535277393,-0.022650054754444066,True,performative_control,False
-0.10099975492839733,-0.029234690026156585,False,performative_control,False
0.005008727465912466,0.000734294687788406,False,performative_control,False
-0.07214128687699367,-0.017115272626613692,True,performative_control,False
-0.024454633390272318,-0.00426569488876577,False,performative_control,False
0.10583590241982943,-0.0062230130136438355,False,performative_control,True
0.01762516042495854,0.001193891440756184,True,performative_control,False
0.00046756688775684285,-0.0015005720349522966,False,performative_control,True
0.11866817479554237,-0.004250709798365726,False,performative_control,True
0.01918152386190569,0.002092211181830811,True,performative_control,False
-0.05784968750230718,-0.013907580575472922,False,performative_control,False
0.026858162158676757,0.0030952162718946297,False,performative_control,False
0.08355871312566482,0.002204121365374956,True,performative_control,False
-0.018024691045613994,-0.004067378439280206,False,performative_control,False
0.0850971320227662,0.002067299126222971,False,performative_control,False
-0.06624543383996423,-0.016830329344999312,True,performative_control,False
-0.023431146163520378,-0.004265304603163295,False,performative_control,False
-0.006977389437605064,-0.0009489904519464631,False,performative_control,False
-0.0032220585072598174,-0.0005662995946662808,True,performative_control,False
-0.017265089127201372,-0.004176871188125014,False,performative_control,False
0.014663365620417923,0.0021416953374115144,False,performative_control,False
