IRR,ISC,ISR,chi_square_shift,environment_id,global_global_transition_ide,global_n,global_policy_mae,global_policy_pearson,global_policy_rmse,global_policy_spearman,if_ci_high,if_ci_low,improvement_fidelity,independent_seed_n,operator_family,operator_shift,response_strength,transition_n
0.0,1.0,,0.04081077419238824,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,1.9917423698540935,0.1386942260779038,0.8614735315473838,30,evolutionary_population,0.2,0.0,240
0.0,1.0,,0.13031912007401103,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.027738364049917,0.14694012825003616,0.8763609757126697,30,evolutionary_population,0.35,0.0,240
0.0,1.0,,0.2840254166877415,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.269925560091676,0.18787561082912005,0.9993439722396857,30,evolutionary_population,0.5,0.0,240
0.0,1.0,,0.6323162199553789,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.105772586993345,0.21208341514402088,0.9512206498061228,30,evolutionary_population,0.7,0.0,240
0.0,1.0,,1.718281828459045,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.5439189757909553,0.20037998922393213,1.1233858085397608,30,evolutionary_population,1.0,0.0,240
0.0,1.0,,8.487735836358526,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,3.108424816964932,0.19853324640347772,1.3323908533352409,30,evolutionary_population,1.5,0.0,240
0.0,1.0,,53.598150033144236,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,3.2868605851367914,0.2413118377931739,1.4433484395710794,30,evolutionary_population,2.0,0.0,240
0.0,0.8,,8102.083927575384,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,3.643954347340781,0.3350799009088514,1.6350032811042956,30,evolutionary_population,3.0,0.0,240
0.0,1.0,,0.0,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.606294174493869,0.10988344984328724,1.0644558355060079,30,gradient_informed,0.0,0.0,240
0.0,1.0,,0.01005016708416806,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.747442811415927,0.12307507973149351,1.10740807438692,30,gradient_informed,0.1,0.0,240
0.0,1.0,,0.04081077419238824,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.696138057993523,0.13120829733914624,1.1243179306450135,30,gradient_informed,0.2,0.0,240
0.0,1.0,,0.13031912007401103,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.78217972679553,0.19128017880946027,1.2126008454144326,30,gradient_informed,0.35,0.0,240
0.0,1.0,,0.2840254166877415,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,3.002722258789218,0.2143640747652404,1.2940940000112582,30,gradient_informed,0.5,0.0,240
0.0,1.0,,0.6323162199553789,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.703870130277705,0.21621426792817822,1.2120222514085437,30,gradient_informed,0.7,0.0,240
0.0,1.0,,1.718281828459045,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,3.8168916107790083,0.23131278025294255,1.6008666626184889,30,gradient_informed,1.0,0.0,240
0.0,1.0,,8.487735836358526,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,4.092321751805462,0.28002822315344994,1.756438103551783,30,gradient_informed,1.5,0.0,240
0.0,1.0,,53.598150033144236,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,4.639791673191442,0.2891529227378656,1.9379399630473808,30,gradient_informed,2.0,0.0,240
0.0,1.0,,8102.083927575384,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,4.60386917807101,0.37067637924680746,2.0202740407643187,30,gradient_informed,3.0,0.0,240
0.0,1.0,,0.0,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,1.6294437566022137,0.11309071776540429,0.6883201635800139,30,local_random,0.0,0.0,240
0.0,1.0,,0.01005016708416806,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,1.6286594789795097,0.11279722199348849,0.6914086078300653,30,local_random,0.1,0.0,240
0.0,1.0,,0.04081077419238824,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,1.8269915865996431,0.13124181341658972,0.7828075997388432,30,local_random,0.2,0.0,240
0.0,1.0,,0.13031912007401103,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.03327430167432,0.1761342053960811,0.9178443016208292,30,local_random,0.35,0.0,240
0.0,1.0,,0.2840254166877415,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.0026133149450507,0.17579812707606646,0.9379655145962424,30,local_random,0.5,0.0,240
0.0,1.0,,0.6323162199553789,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.2210909655094717,0.14174646471006233,0.9665955761049905,30,local_random,0.7,0.0,240
0.0,0.9090909090909091,,1.718281828459045,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.4484245797918986,0.2641789190256009,1.1607601203035602,30,local_random,1.0,0.0,240
0.0,0.8666666666666667,,8.487735836358526,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,3.0643885458236477,0.35261912258875633,1.469739261985241,30,local_random,1.5,0.0,240
0.0,0.875,,53.598150033144236,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,2.9005398101355166,0.3103094750981098,1.3775479837225972,30,local_random,2.0,0.0,240
0.125,0.9473684210526315,,8102.083927575384,mpe2_frozen,0.7401154592279418,240,10.68966662686011,0.7906630151449059,12.91193979316351,0.7772704387228944,3.2701035794099282,0.46697550230410384,1.6742544456546316,30,local_random,3.0,0.0,240
0.0189873417721519,0.9833333333333333,,0.0,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.03490580117935448,0.03121676994102893,0.033106548655470545,30,evolutionary_population,0.0,0.35,240
0.02531645569620253,0.9791666666666666,,0.01005016708416806,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.039511436993000644,0.035306671328896734,0.037470579560835215,30,evolutionary_population,0.1,0.35,240
0.05063291139240506,0.9625,,0.04081077419238824,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.0441562600412242,0.03943996504343793,0.04185985721981381,30,evolutionary_population,0.2,0.35,240
0.10759493670886076,0.925,,0.13031912007401103,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.051104618327722576,0.04570084914199911,0.04849162367764728,30,evolutionary_population,0.35,0.35,240
0.22151898734177214,0.85,,0.2840254166877415,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.058265462521051636,0.051928532694650295,0.05518151454485973,30,evolutionary_population,0.5,0.35,240
0.36075949367088606,0.7583333333333333,,0.6323162199553789,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.06784112347189122,0.060397084398913246,0.06419315891558966,30,evolutionary_population,0.7,0.35,240
0.4936708860759494,0.6708333333333333,,1.718281828459045,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.08226492950947666,0.07330389096673005,0.07791116251052897,30,evolutionary_population,1.0,0.35,240
0.7151898734177216,0.525,,8.487735836358526,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.10732926443452002,0.09518611461103327,0.10132513862785668,30,evolutionary_population,1.5,0.35,240
0.879746835443038,0.4166666666666667,,53.598150033144236,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.1330695669525849,0.11745743936385641,0.12545341770933818,30,evolutionary_population,2.0,0.35,240
0.9683544303797469,0.35833333333333334,,8102.083927575384,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.18696339076059418,0.1644010014408816,0.17587325541395557,30,evolutionary_population,3.0,0.35,240
0.008333333333333333,0.9916666666666667,,0.0,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.04820379016985618,0.045194229585041795,0.04668228098148594,30,gradient_informed,0.0,0.35,240
0.03333333333333333,0.9666666666666667,,0.01005016708416806,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.05494315127936004,0.05149013608790138,0.053217295918300746,30,gradient_informed,0.1,0.35,240
0.09583333333333334,0.9041666666666667,,0.04081077419238824,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.06186102632750894,0.05787576558462343,0.05987465572279924,30,gradient_informed,0.2,0.35,240
0.25833333333333336,0.7416666666666667,,0.13031912007401103,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.07245051524729529,0.06775100521290839,0.0700907066192296,30,gradient_informed,0.35,0.35,240
0.4791666666666667,0.5208333333333334,,0.2840254166877415,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.08332132825726082,0.0778551093351292,0.08058362015644792,30,gradient_informed,0.5,0.35,240
0.6875,0.3125,,0.6323162199553789,performative_control,0.033106548655470545,240,0.15136604215718025,0.8378159567019511,0.1551135536231447,0.8209448080695844,0.09832388673057148,0.09180031974260174,0.09500651296956902,30,gradient_informed,0.7,0.35,240
