boosted_predicted_delta,boosted_selected,correction_uncertainty,delta_proxy,delta_true,global_predicted_delta,global_selected,local_selected,predicted_delta,round_id,transition_id
0.03823427782610178,False,1.8525529313556992,4.378721310367637,4.378721310367637,-4.430865789664156,True,True,-0.5278330757590508,round_id=0|seed=401|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,56291f7f8824e23b9b6b
2.2603654272133715,True,1.8525529313556992,6.600852459754907,6.600852459754907,-7.384776316106926,False,False,-3.2657669665320848,round_id=0|seed=401|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,e3fe3e668ce43a523d30
1.7614106464744141,False,1.8525529313556992,1.529138329814553,1.529138329814553,-1.4769552632213863,True,True,2.9983220302468965,round_id=0|seed=402|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,f1639a1b7e6b07baeb55
0.28292498670887456,False,1.8525529313556992,2.9622766596291044,2.9622766596291044,-2.9539105264427707,False,False,1.2251275141878972,round_id=0|seed=402|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,6da51726298fd633e057
-0.04107204309787882,False,1.8525529313556992,4.299414989443656,4.299414989443656,-4.430865789664156,False,False,-0.4375293880456912,round_id=0|seed=402|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,8fca408bb210bcec8a24
2.31323630782936,True,1.8525529313556992,6.653723340370895,6.653723340370895,-7.384776316106926,False,False,-3.32596942500766,round_id=0|seed=402|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,f8ccdc49f6a1937d191b
1.8070247805481179,False,1.8525529313556992,1.5747524638882568,1.5747524638882568,-1.4769552632213863,True,True,2.9463826076294297,round_id=0|seed=403|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,7f352671878e7122dad1
0.37415325485628115,False,1.8525529313556992,3.053504927776511,3.053504927776511,-2.9539105264427707,False,False,1.1212486689529655,round_id=0|seed=403|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,dbab84fbc7601e59849e
0.0957703591232324,False,1.8525529313556992,4.436257391664768,4.436257391664768,-4.430865789664156,False,False,-0.593347655898091,round_id=0|seed=403|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,3f14d8fcdb48b828d959
2.2220080396819535,True,1.8525529313556992,6.562495072223489,6.562495072223489,-7.384776316106926,False,False,-3.2220905797727264,round_id=0|seed=403|response_strength=0.0|optimization_strength=1.0|config_id=controlled-e4-v1:r=0:o=1|incumbent_policy_id=bb04999f69a86a50,12f3b9c9b7f89b88757c
