delta_proxy,delta_true,response_strength,reversal,update_footprint
6.602410638686209,-10.364331241311712,0.7,True,0.9999999999999998
2.2973606551838177,-3.958734217320473,0.7,True,0.30000000000000004
4.378721310367637,-10.365889420243013,0.7,True,0.6
6.244081965551458,-10.365889420243013,0.7,True,0.8999999999999998
6.600852459754907,-10.365889420243013,0.7,True,1.5
2.2577074947218296,-3.9983873777824637,0.7,True,0.30000000000000004
4.299414989443656,-10.313018539627025,0.7,True,0.6
6.125122484165484,-10.313018539627025,0.7,True,0.8999999999999998
6.653723340370895,-10.313018539627025,0.7,True,1.5
2.3261286958323844,-3.929966176671909,0.7,True,0.30000000000000004
4.436257391664768,-10.404246807774433,0.7,True,0.6
6.3303860874971525,-10.404246807774433,0.7,True,0.8999999999999998
6.562495072223489,-10.404246807774433,0.7,True,1.5
2.324757152117545,-3.931337720386747,0.7,True,0.30000000000000004
4.433514304235089,-10.402418082821313,0.7,True,0.6
6.326271456352634,-10.402418082821313,0.7,True,0.8999999999999998
6.5643237971766055,-10.402418082821313,0.7,True,1.5
2.2961920209853437,-3.959902851518949,0.7,True,0.30000000000000004
4.376384041970688,-10.364331241311712,0.7,True,0.6
6.2405760629560305,-10.364331241311712,0.7,True,0.8999999999999998
6.602410638686209,-10.364331241311712,0.7,True,1.5
0.7897868850612708,-1.403908719583089,0.9,True,0.09999999999999998
1.555573770122546,-3.31930535130937,0.9,True,0.20000000000000007
2.297360655183817,-5.746189895178841,0.9,True,0.29999999999999993
3.7089344253063654,-9.499244243099561,0.9,True,0.5
0.7765691649072757,-1.417126439737086,0.9,True,0.09999999999999998
1.529138329814553,-3.345740791617364,0.9,True,0.20000000000000007
2.257707494721828,-5.7858430556408305,0.9,True,0.29999999999999993
3.642845824536381,-9.446373362483573,0.9,True,0.5
0.7993762319441275,-1.394319372700234,0.9,True,0.09999999999999998
1.5747524638882568,-3.30012665754366,0.9,True,0.20000000000000007
2.3261286958323835,-5.717421854530277,0.9,True,0.29999999999999993
3.756881159720642,-9.53760163063098,0.9,True,0.5
0.7989190507058472,-1.3947765539385137,0.9,True,0.09999999999999998
1.5738381014116962,-3.301041020020219,0.9,True,0.20000000000000007
2.3247571521175434,-5.718793398245114,0.9,True,0.29999999999999993
3.754595253529242,-9.535772905677863,0.9,True,0.5
0.7893973403284482,-1.4042982643159143,0.9,True,0.09999999999999998
1.5547946806568964,-3.32008444077502,0.9,True,0.20000000000000007
2.296192020985343,-5.7473585293773155,0.9,True,0.29999999999999993
3.7069867016422418,-9.49768606416826,0.9,True,0.5
1.555573770122546,-3.31930535130937,0.9,True,0.20000000000000007
3.015147540245093,-8.684562351191502,0.9,True,0.4
4.378721310367637,-9.499244243099561,0.9,True,0.6
6.600852459754907,-9.499244243099561,0.9,True,0.9999999999999998
1.529138329814553,-3.345740791617364,0.9,True,0.20000000000000007
2.9622766596291044,-8.73743323180749,0.9,True,0.4
4.299414989443656,-9.446373362483573,0.9,True,0.6
6.653723340370895,-9.446373362483573,0.9,True,0.9999999999999998
1.5747524638882568,-3.30012665754366,0.9,True,0.20000000000000007
3.053504927776511,-8.646204963660082,0.9,True,0.4
4.436257391664768,-9.53760163063098,0.9,True,0.6
6.562495072223489,-9.53760163063098,0.9,True,0.9999999999999998
1.5738381014116962,-3.301041020020219,0.9,True,0.20000000000000007
3.051676202823394,-8.648033688613202,0.9,True,0.4
4.433514304235089,-9.535772905677863,0.9,True,0.6
6.5643237971766055,-9.535772905677863,0.9,True,0.9999999999999998
1.5547946806568964,-3.32008444077502,0.9,True,0.20000000000000007
3.013589361313791,-8.686120530122803,0.9,True,0.4
4.376384041970688,-9.49768606416826,0.9,True,0.6
6.602410638686209,-9.49768606416826,0.9,True,0.9999999999999998
2.2973606551838177,-5.7461898951788415,0.9,True,0.30000000000000004
4.378721310367637,-9.499244243099561,0.9,True,0.6
6.244081965551458,-9.499244243099561,0.9,True,0.8999999999999998
6.600852459754907,-9.499244243099561,0.9,True,1.5
2.2577074947218296,-5.785843055640832,0.9,True,0.30000000000000004
4.299414989443656,-9.446373362483573,0.9,True,0.6
6.125122484165484,-9.446373362483573,0.9,True,0.8999999999999998
6.653723340370895,-9.446373362483573,0.9,True,1.5
2.3261286958323844,-5.7174218545302775,0.9,True,0.30000000000000004
4.436257391664768,-9.53760163063098,0.9,True,0.6
6.3303860874971525,-9.53760163063098,0.9,True,0.8999999999999998
6.562495072223489,-9.53760163063098,0.9,True,1.5
2.324757152117545,-5.718793398245114,0.9,True,0.30000000000000004
4.433514304235089,-9.535772905677863,0.9,True,0.6
6.326271456352634,-9.535772905677863,0.9,True,0.8999999999999998
6.5643237971766055,-9.535772905677863,0.9,True,1.5
2.2961920209853437,-5.747358529377317,0.9,True,0.30000000000000004
4.376384041970688,-9.49768606416826,0.9,True,0.6
