CISR,CISR_ci_high,CISR_ci_low,CISR_cumulative_mean,CTI,CTI_ci_high,CTI_ci_low,CTI_cumulative_mean,environment_id,frozen_external_null,method,round,seed_n,source_status
,0.01451334464329952,0.007410807301622693,0.010676631165440032,,0.5110423135841582,0.4701512750013498,0.49008155583504975,congestion_resource,False,proxy_only,24,30,
,0.01670673528076437,0.009547678567471754,0.012961183627025656,,0.5177383915946053,0.4776166406965051,0.4978644725919785,congestion_resource,False,proxy_only,25,30,
,0.017121298968087784,0.009608429260270208,0.013162290101524816,,0.5164110424441242,0.46766717699307886,0.4923428579773992,congestion_resource,False,proxy_only,26,30,
,0.018807779723419998,0.010902128633386103,0.014652386481234665,,0.5077041172784839,0.4684413996973119,0.48830092173451983,congestion_resource,False,proxy_only,27,30,
,0.019407786987458455,0.011663952645923277,0.015334569676764572,,0.5248063715498104,0.4766738279439425,0.5007426419628193,congestion_resource,False,proxy_only,28,30,
,0.021870776905554685,0.012736215825908767,0.016956320664477685,,0.5139177960375937,0.46914266298782586,0.49141263022178794,congestion_resource,False,proxy_only,29,30,
,0.02265606616225501,0.013646030075825592,0.017811709582451984,,0.5283142518439436,0.48473424958084405,0.5067182213338729,congestion_resource,False,proxy_only,30,30,
,0.023220757944935864,0.014096320367544544,0.01832024245738195,,0.5207372281282712,0.4762143731594579,0.4984826733417459,congestion_resource,False,proxy_only,31,30,
,0.024771046307805637,0.015531842884146446,0.01977912981679493,,0.533343632059511,0.4881741085870349,0.5104928597972552,congestion_resource,False,proxy_only,32,30,
,0.02546860209708765,0.016099088523872207,0.02037734832928471,,0.5334635972597067,0.48675544309786467,0.5103128239832814,congestion_resource,False,proxy_only,33,30,
,0.027069181711916645,0.017411800247106996,0.02191457163204844,,0.5328813279377614,0.48365750813753045,0.5083708833645975,congestion_resource,False,proxy_only,34,30,
,0.027768831212180815,0.01830104597779167,0.022744347814348788,,0.5402535578940325,0.48949476120280233,0.5155094805798003,congestion_resource,False,proxy_only,35,30,
,0.028489942256396353,0.018912454820545117,0.023388150920154917,,0.5326552988059265,0.483636809073124,0.5083297605474182,congestion_resource,False,proxy_only,36,30,
,0.02894492968413055,0.019365594380471605,0.02382337147715007,,0.5358065968675195,0.4835870365629392,0.5105852683138382,congestion_resource,False,proxy_only,37,30,
,0.029451360277559298,0.01992571078087738,0.02438976388044409,,0.5387023922472415,0.48704919887992176,0.5136729118117229,congestion_resource,False,proxy_only,38,30,
,0.030337777107931403,0.02075028466815543,0.025273021055140617,,0.5399886959601172,0.48586373684003054,0.513766233190829,congestion_resource,False,proxy_only,39,30,
,0.0,0.0,0.0,,0.07547234322621972,0.07204639741882377,0.07372724819602845,congestion_resource,False,global_voi,0,30,
,0.0,0.0,0.0,,0.15119600193461594,0.14531950034661695,0.14827682356122227,congestion_resource,False,global_voi,1,30,
,0.0,0.0,0.0,,0.22627457004681453,0.21937698163067726,0.22277493198464268,congestion_resource,False,global_voi,2,30,
,0.0,0.0,0.0,,0.3014629905566177,0.29385389980828197,0.29763193980356006,congestion_resource,False,global_voi,3,30,
,0.0,0.0,0.0,,0.3750258382375996,0.3673812203109802,0.3712489273273153,congestion_resource,False,global_voi,4,30,
,0.0,0.0,0.0,,0.44786333372172343,0.4382093904279221,0.4430192742149134,congestion_resource,False,global_voi,5,30,
,0.008599942401408545,0.005127145734838816,0.006821596284026758,,0.3949705573340545,0.38363897915411344,0.38935098300116994,congestion_resource,False,global_voi,6,30,
,0.008599942401408545,0.005127145734838816,0.006821596284026758,,0.46960018177553686,0.4575501441447487,0.4635650184093692,congestion_resource,False,global_voi,7,30,
,0.01653414384222342,0.012329310615784638,0.014446029902091869,,0.4182162935654561,0.3994380162744554,0.40862502496547304,congestion_resource,False,global_voi,8,30,
,0.01666170071394418,0.012896096101934866,0.014735390876160652,,0.4833697427986178,0.4618114137112473,0.4725486346232731,congestion_resource,False,global_voi,9,30,
,0.02460755327367679,0.018527433563950788,0.021492592400680764,,0.4373727158788568,0.41280007130025065,0.4248469773558837,congestion_resource,False,global_voi,10,30,
,0.026163995050990194,0.020366688562520687,0.02316508690761197,,0.47539762817262055,0.4421309042380233,0.4593868817447619,congestion_resource,False,global_voi,11,30,
,0.030340791586864365,0.023555615753503834,0.02680761655466872,,0.4596655146666513,0.4328568074916676,0.44633019107077654,congestion_resource,False,global_voi,12,30,
,0.032992092205284484,0.02665215703004033,0.029772449416571235,,0.47690222804488974,0.4395459715647462,0.45822523174512214,congestion_resource,False,global_voi,13,30,
,0.03565590587576525,0.028157920354683487,0.03182765790814743,,0.4822379498361593,0.4529757811598482,0.467434225158938,congestion_resource,False,global_voi,14,30,
,0.03976285274367097,0.0323494094403673,0.03598345934687264,,0.47936264791929734,0.4386798608964134,0.4591522709208695,congestion_resource,False,global_voi,15,30,
,0.041435502110867994,0.03429626583696818,0.037768113242473984,,0.4953343790270086,0.4661638151300806,0.4803573265564136,congestion_resource,False,global_voi,16,30,
,0.04637830478202662,0.03849670888805978,0.04241353005808108,,0.4811676225505826,0.4413675409467977,0.46167144187256604,congestion_resource,False,global_voi,17,30,
,0.04838071026798986,0.04044880790965221,0.04431001304322885,,0.5057249423945206,0.4751640538902962,0.4900169306841387,congestion_resource,False,global_voi,18,30,
,0.05626636010424464,0.047379649095891214,0.05177102869339378,,0.47526242745368774,0.43740271094827166,0.45596637381805627,congestion_resource,False,global_voi,19,30,
,0.058895643759658556,0.050155255071739395,0.054477155768190615,,0.4994099110465699,0.46284108881393854,0.48167700707892463,congestion_resource,False,global_voi,20,30,
,0.06375501845122386,0.053814323866137735,0.058719663932318394,,0.4779306898737228,0.4413864579869429,0.45944768955676807,congestion_resource,False,global_voi,21,30,
,0.06674206940001616,0.0570311144418242,0.061815098456600145,,0.5011815333552949,0.45581750600780163,0.4789991893902154,congestion_resource,False,global_voi,22,30,
,0.07206782704777079,0.06108483904368529,0.06651517082039364,,0.48368901791289215,0.4428105786496715,0.4630013593974641,congestion_resource,False,global_voi,23,30,
,0.07511320476281232,0.06410212090602484,0.06952031598464806,,0.4968700301320089,0.45280695482638555,0.47535364382259293,congestion_resource,False,global_voi,24,30,
,0.07851603326064059,0.06658052661095486,0.07246162266282948,,0.48853325071284603,0.44785478625184144,0.4682850273436937,congestion_resource,False,global_voi,25,30,
,0.08201972112232382,0.0698279944771504,0.07588959222032016,,0.4912568050113527,0.44646785530381083,0.46937245775309394,congestion_resource,False,global_voi,26,30,
,0.08314184535941062,0.07070616448081217,0.07687933740056531,,0.5061499502950093,0.46053283933920214,0.483777575719859,congestion_resource,False,global_voi,27,30,
,0.08822730871959213,0.07566928944603599,0.08193630841785872,,0.49351597515314166,0.44799831194953993,0.4709944930779713,congestion_resource,False,global_voi,28,30,
,0.0895554149813044,0.07736065848687436,0.08340324903585368,,0.5099510385146816,0.46096891143884655,0.48613052860667055,congestion_resource,False,global_voi,29,30,
,0.09351708262926096,0.08108824250812124,0.08727463442832684,,0.4962780669098242,0.44232850548643654,0.4701850553002451,congestion_resource,False,global_voi,30,30,
,0.09531657561460583,0.08287799298225743,0.08909830264473513,,0.5184008708248569,0.4709434172802081,0.4958226975339436,congestion_resource,False,global_voi,31,30,
,0.09882047060158075,0.08571403460751544,0.09222936842403291,,0.501173836837663,0.4484727267339575,0.47523863443994024,congestion_resource,False,global_voi,32,30,
,0.10261757336566434,0.08973847286542551,0.09614556223526345,,0.5083936444085834,0.4622150576988816,0.48567380943332084,congestion_resource,False,global_voi,33,30,
,0.10607460758301926,0.09225112127565818,0.099148411295023,,0.506347793342833,0.4520967377609541,0.47963821278111235,congestion_resource,False,global_voi,34,30,
,0.11149956723701716,0.09686737447445164,0.10414864222288776,,0.5121546692148592,0.4600180265755099,0.4864155602215517,congestion_resource,False,global_voi,35,30,
,0.11203044208394883,0.09784472178012421,0.10484587599421995,,0.5213991950770518,0.4685808887530237,0.4959591680353105,congestion_resource,False,global_voi,36,30,
,0.1174676884515837,0.10261493565998508,0.10994633766475434,,0.5136830081001198,0.4554095001322835,0.48553226968587937,congestion_resource,False,global_voi,37,30,
,0.11873001554395636,0.1043085872798736,0.11143503058835594,,0.526398039157218,0.47459662370538697,0.5015155229461846,congestion_resource,False,global_voi,38,30,
,0.12288554889301338,0.10820420180805508,0.11551118056049973,,0.5106294798502651,0.456339181028309,0.48470087468684614,congestion_resource,False,global_voi,39,30,
,0.0024420039744571602,0.0005741788129209105,0.0014239352842965773,,0.07412863777467533,0.07058420501825162,0.07230331291173188,congestion_resource,False,pivot_voi,0,30,
,0.005112652053838255,0.0016978040765293291,0.0032913294882652377,,0.14796013191136215,0.14203189733942212,0.14496176859515822,congestion_resource,False,pivot_voi,1,30,
,0.008640809032216293,0.004334487113418554,0.00642777110031203,,0.21985875017272546,0.21300201728915724,0.21639580287198257,congestion_resource,False,pivot_voi,2,30,
,0.010460189841909785,0.006243060128937825,0.0083236080102693,,0.2935025442708927,0.28523080195689615,0.28941877271906635,congestion_resource,False,pivot_voi,3,30,
,0.012903528562317157,0.008180649407293033,0.010507020646092661,,0.3650825990567802,0.35694342766474507,0.361072133299609,congestion_resource,False,pivot_voi,4,30,
,0.0162101639396323,0.010975111132257841,0.01351835503672805,,0.4349926558869562,0.42593086196368424,0.4304975570560422,congestion_resource,False,pivot_voi,5,30,
,0.03200351419043426,0.02272089656563249,0.02717017872346183,,0.3808879577316468,0.36582524868827593,0.3726002827488901,congestion_resource,False,pivot_voi,6,30,
,0.03423603786313037,0.025580502311139244,0.029759094025394464,,0.4472132531150237,0.43434772371409325,0.4408356685182991,congestion_resource,False,pivot_voi,7,30,
,0.04013669912259421,0.03244300480284463,0.03620768063081157,,0.39828845426117904,0.3789192533903753,0.38793005340342485,congestion_resource,False,pivot_voi,8,30,
,0.04155357471710131,0.033807783673528706,0.03762018688116938,,0.46264520249087726,0.4452737415799383,0.45367751328550027,congestion_resource,False,pivot_voi,9,30,
,0.04464394846316612,0.03617982421367903,0.04034384421981766,,0.4133906764612031,0.3929876099557832,0.402628145994619,congestion_resource,False,pivot_voi,10,30,
,0.04655172186116542,0.03785582332091527,0.04213743901613835,,0.4677920587869594,0.4517468306808714,0.45999724392361707,congestion_resource,False,pivot_voi,11,30,
,0.04826231047216548,0.03897620287742682,0.0435306286972795,,0.4358942341251416,0.4131330465655187,0.42409910061601613,congestion_resource,False,pivot_voi,12,30,
,0.048804494925518936,0.039655888115290576,0.04414014492942655,,0.4686089205527478,0.4339728874682884,0.4517380523135736,congestion_resource,False,pivot_voi,13,30,
,0.05040460550746515,0.04069567048390512,0.04541236361900291,,0.4557595360594842,0.4334096993617543,0.4439500446317147,congestion_resource,False,pivot_voi,14,30,
,0.0532460169932831,0.04325942285216978,0.04814024125514594,,0.46136189375888054,0.42018009326496064,0.44073361401868655,congestion_resource,False,pivot_voi,15,30,
,0.05437670194330669,0.04410281133087634,0.049151814733137233,,0.4725161184479545,0.4503015061907958,0.4610121620523078,congestion_resource,False,pivot_voi,16,30,
,0.056268237104575326,0.045492555199015704,0.05068363123718181,,0.4537376731562497,0.4154385142285396,0.43443247966361914,congestion_resource,False,pivot_voi,17,30,
,0.05908811279765725,0.04779488377404641,0.05328136791454642,,0.4852117832533932,0.45501895612414117,0.46988699069528594,congestion_resource,False,pivot_voi,18,30,
,0.06175062567736522,0.05081978321842625,0.056138500888684745,,0.4527298142268058,0.41859500445599285,0.4350591272305435,congestion_resource,False,pivot_voi,19,30,
,0.06431014100754204,0.05259724440548706,0.05836975973030336,,0.48245338785059066,0.4501572591315114,0.46653814245095554,congestion_resource,False,pivot_voi,20,30,
,0.06603399769331172,0.054559057400587765,0.060251428163462,,0.4559823766773479,0.4257629892732976,0.4402000829012303,congestion_resource,False,pivot_voi,21,30,
,0.06984946644798809,0.05688768847913319,0.06326719010283013,,0.4781565748094107,0.44324156996298,0.46107138661815034,congestion_resource,False,pivot_voi,22,30,
,0.07189865454296027,0.05876325748021735,0.06531350655769669,,0.4733086533731525,0.43834637574967394,0.45558045844623946,congestion_resource,False,pivot_voi,23,30,
,0.07550455133017939,0.06083571688983191,0.06791187051998919,,0.472669443540975,0.4298997475568388,0.45205003018431894,congestion_resource,False,pivot_voi,24,30,
,0.07760913931815913,0.06302152811878398,0.07002975483691111,,0.48614960805468865,0.4422459273618556,0.4645770322567678,congestion_resource,False,pivot_voi,25,30,
,0.07973579151384916,0.06453608984271395,0.07192225346003323,,0.4794056904866158,0.4312835649804008,0.4564786128586989,congestion_resource,False,pivot_voi,26,30,
,0.08220452614565606,0.0664655533422333,0.07395233528200058,,0.4991085782184433,0.44904195228736815,0.47445470139390444,congestion_resource,False,pivot_voi,27,30,
,0.08487598935130869,0.06849479518276376,0.07636119925312751,,0.48151647771830036,0.432120602082633,0.45728487792883576,congestion_resource,False,pivot_voi,28,30,
,0.08676247560914606,0.07011171291187568,0.07806708841496098,,0.496871961595935,0.44795461715765156,0.47255576688920914,congestion_resource,False,pivot_voi,29,30,
,0.08867842161843001,0.0720901895758967,0.08005368410874253,,0.49357961355877383,0.4471421741022757,0.47067923820876845,congestion_resource,False,pivot_voi,30,30,
,0.08988513287653134,0.07333545500477356,0.08130505331168107,,0.4982078681269584,0.44744459593928215,0.4731023117576404,congestion_resource,False,pivot_voi,31,30,
,0.09158390576806928,0.07470662281488863,0.08282263592816523,,0.5008338524191526,0.45346903049305365,0.4774769759206702,congestion_resource,False,pivot_voi,32,30,
,0.09440307909207717,0.0766710259086588,0.08529576921477533,,0.4993030949364512,0.45271145816827113,0.4763130887785246,congestion_resource,False,pivot_voi,33,30,
,0.09720475838068136,0.07938805369032055,0.08801554476780721,,0.5064589420719113,0.45381895648022647,0.4807454447943676,congestion_resource,False,pivot_voi,34,30,
,0.09985531293536183,0.08134333424858188,0.09022236521706944,,0.5037407979975858,0.44820405152009735,0.4768321067166644,congestion_resource,False,pivot_voi,35,30,
,0.10109917822114356,0.08256479237339112,0.09149795282738162,,0.5067187100814972,0.4558661276082805,0.4813599022154425,congestion_resource,False,pivot_voi,36,30,
,0.10467292972258742,0.08530509574989796,0.09460094987194836,,0.5042009633648475,0.44748720293668004,0.4766695580821203,congestion_resource,False,pivot_voi,37,30,
,0.10693040750757558,0.08661162126808393,0.09632051399317211,,0.5085249953075317,0.4552240009754246,0.48170353104755465,congestion_resource,False,pivot_voi,38,30,
,0.10856211170083,0.08851712758873126,0.0981209637355556,,0.5086897174559941,0.4523687812349002,0.4806815096730567,congestion_resource,False,pivot_voi,39,30,
,0.0,0.0,0.0,,0.07547234322621972,0.07204639741882377,0.07372724819602845,congestion_resource,False,all_hf,0,30,
,0.0,0.0,0.0,,0.15119600193461594,0.14531950034661695,0.14827682356122227,congestion_resource,False,all_hf,1,30,
,0.0,0.0,0.0,,0.22627457004681453,0.21937698163067726,0.22277493198464268,congestion_resource,False,all_hf,2,30,
,0.0,0.0,0.0,,0.3014629905566177,0.29385389980828197,0.29763193980356006,congestion_resource,False,all_hf,3,30,
,0.0,0.0,0.0,,0.3750258382375996,0.3673812203109802,0.3712489273273153,congestion_resource,False,all_hf,4,30,
,0.0,0.0,0.0,,0.44786333372172343,0.4382093904279221,0.4430192742149134,congestion_resource,False,all_hf,5,30,
,0.0,0.0,0.0,,0.40138855231660037,0.3908107158477029,0.3961725792851968,congestion_resource,False,all_hf,6,30,
,0.0,0.0,0.0,,0.47498979363471455,0.46361750153411907,0.4692843049456423,congestion_resource,False,all_hf,7,30,
,0.0,0.0,0.0,,0.4314791122110347,0.41452740248656256,0.42281544631500306,congestion_resource,False,all_hf,8,30,
,0.0,0.0,0.0,,0.4935548170901154,0.4659425641964656,0.4807385389822615,congestion_resource,False,all_hf,9,30,
,0.0,0.0,0.0,,0.46069987478076346,0.43641477712144916,0.4482746666670151,congestion_resource,False,all_hf,10,30,
,0.0,0.0,0.0,,0.47457296867168824,0.43751455642536397,0.45609083291148417,congestion_resource,False,all_hf,11,30,
,0.0,0.0,0.0,,0.4851302933845409,0.45712143713075126,0.4708822192927444,congestion_resource,False,all_hf,12,30,
,0.0,0.0,0.0,,0.4727031569795697,0.43477797589892725,0.45343468490222166,congestion_resource,False,all_hf,13,30,
,0.0,0.0,0.0,,0.5096170833656555,0.4806249318524439,0.4950519111779341,congestion_resource,False,all_hf,14,30,
,0.0,0.0,0.0,,0.4817217766440925,0.44506674387194345,0.46357916208776223,congestion_resource,False,all_hf,15,30,
,0.0,0.0,0.0,,0.52032793927331,0.4805854999089009,0.5012441674788898,congestion_resource,False,all_hf,16,30,
,0.0,0.0,0.0,,0.4981638000841602,0.46114978795325046,0.4796174653823917,congestion_resource,False,all_hf,17,30,
,0.0,0.0,0.0,,0.5129004940899389,0.4745202915941794,0.49355175594721434,congestion_resource,False,all_hf,18,30,
,0.0,0.0,0.0,,0.5161285012853628,0.47729401076240974,0.49627052773102726,congestion_resource,False,all_hf,19,30,
,0.0,0.0,0.0,,0.5067913606387748,0.4697942452288028,0.4885997513727096,congestion_resource,False,all_hf,20,30,
,0.0,0.0,0.0,,0.525229046737254,0.48767122832200405,0.5058034940618206,congestion_resource,False,all_hf,21,30,
,0.0,0.0,0.0,,0.5135618619846288,0.47916357275048727,0.4962135403539157,congestion_resource,False,all_hf,22,30,
,0.0,0.0,0.0,,0.5289975522238254,0.49009472344947663,0.5091866265153471,congestion_resource,False,all_hf,23,30,
,0.0,0.0,0.0,,0.5156567640454556,0.4793588996529404,0.4971346543308966,congestion_resource,False,all_hf,24,30,
,0.0,0.0,0.0,,0.5338976159623314,0.4947262008648791,0.5140149178735405,congestion_resource,False,all_hf,25,30,
,0.0,0.0,0.0,,0.5247469484193726,0.48618816090097594,0.5049705971534426,congestion_resource,False,all_hf,26,30,
,0.0,0.0,0.0,,0.5348715771036444,0.48878059118340117,0.5113977164636552,congestion_resource,False,all_hf,27,30,
,0.0,0.0,0.0,,0.5308085286971529,0.48701152558429234,0.5083487002151164,congestion_resource,False,all_hf,28,30,
,0.0,0.0,0.0,,0.5370951822465353,0.4910912792564708,0.5136970558319507,congestion_resource,False,all_hf,29,30,
,0.0,0.0,0.0,,0.5362834664791435,0.4952079814979233,0.5152062355636047,congestion_resource,False,all_hf,30,30,
,0.0,0.0,0.0,,0.5408958366494478,0.49743135493704743,0.5190476158761432,congestion_resource,False,all_hf,31,30,
,0.0,0.0,0.0,,0.5341553741383974,0.4882958051852236,0.5117898905163295,congestion_resource,False,all_hf,32,30,
,0.0,0.0,0.0,,0.5380043551483987,0.4928185108188974,0.5155628744851143,congestion_resource,False,all_hf,33,30,
,0.0,0.0,0.0,,0.5311930687712634,0.4855953170785113,0.5085379415709592,congestion_resource,False,all_hf,34,30,
,0.0,0.0,0.0,,0.5388177495645321,0.4872398294832184,0.5133197368410161,congestion_resource,False,all_hf,35,30,
,0.0,0.0,0.0,,0.5325552223359823,0.4836474713042757,0.5078860525993741,congestion_resource,False,all_hf,36,30,
,0.0,0.0,0.0,,0.5438594426199707,0.4883165032202614,0.5156671425270453,congestion_resource,False,all_hf,37,30,
,0.0,0.0,0.0,,0.5404167956717026,0.48480579313912253,0.5123831325098954,congestion_resource,False,all_hf,38,30,
,0.0,0.0,0.0,,0.5493837158218478,0.4913847265528469,0.5201159354954061,congestion_resource,False,all_hf,39,30,
